gene1,gene2
8392,16084
8392,15275
8392,12317
8056,4104
8056,3791
8056,3539
8056,2850
8056,14173
8056,3644
8056,4885
8056,3236
8056,341
8056,6097
8056,5405
8056,7289
8056,15149
8056,5669
8056,13175
8056,16867
8056,1202
8056,5653
8056,11848
8056,7976
8056,5998
8056,15658
8056,8070
8056,8982
8056,8723
8056,3777
8056,722
8056,4077
8056,2931
8056,4479
8056,1166
8056,3639
8056,5150
8056,5917
8056,2195
8056,999
8056,4282
8056,3920
8056,2238
8056,2607
8056,2418
8056,6272
8056,4381
8056,5190
8056,15824
8056,5711
8056,5160
8056,9045
8056,5867
8056,13818
8056,8104
8056,5947
8056,6104
8056,3004
8056,6414
8056,10409
8056,5595
8056,9049
8056,1440
8056,3369
8056,6120
8056,7859
8056,6214
8056,10029
8056,1920
8056,15092
8056,6682
8056,12142
8056,7108
8056,15094
8056,3465
8056,3403
8056,1382
8056,6236
8056,12004
8056,17421
8056,16062
8056,7320
8056,8536
8056,1709
8056,8539
8056,6138
8056,1688
8056,5995
8056,16154
8056,642
8056,1144
8056,4540
8056,2279
8056,16912
8056,17809
8056,2908
8056,5695
8056,17284
8056,11058
8056,5175
8056,11988
8056,14381
8056,6550
8056,9239
8056,15130
8056,14313
8056,5692
8056,762
8056,6092
8056,16976
8056,10922
8056,9162
8056,8463
8056,6418
8056,1388
8056,7960
8056,7553
8056,15351
8056,15965
8056,10885
8056,16655
8056,17048
8056,13042
8056,11293
8056,647
8056,13068
8056,13690
8056,11693
8056,11021
8056,6713
8056,16768
8056,2673
8056,15651
8056,13738
8056,17129
8056,17445
8056,17384
8056,2247
8056,11960
8056,15674
8056,1146
8056,13492
8056,14736
8056,14940
8056,17072
8056,5456
8056,12361
8056,11124
8056,3373
8056,3429
8056,3547
8056,1963
8056,8699
8056,11531
8056,12993
8056,5599
8056,10938
8056,6440
8056,14000
8056,7853
8056,10385
5489,10295
5489,1244
5489,4077
5489,4381
5489,10667
5489,9025
5489,12142
5489,521
5489,6642
5489,1598
5489,1709
5489,5060
5489,13631
5489,9291
5489,4935
5489,797
5489,5695
5489,12896
5489,14353
5489,6550
5489,14313
5489,5692
5489,6092
5489,7637
5489,14966
5489,10445
5489,6405
5489,13690
5489,12562
5489,9071
5489,1146
5489,3373
5489,4259
5489,10296
4104,1389
4104,2850
4104,2675
4104,3916
4104,6097
4104,7289
4104,13175
4104,1202
4104,5653
4104,10165
4104,15658
4104,5845
4104,7539
4104,8183
4104,11187
4104,722
4104,7990
4104,8014
4104,5150
4104,14230
4104,4381
4104,15824
4104,13818
4104,10625
4104,10409
4104,14593
4104,12142
4104,16291
4104,6642
4104,4394
4104,6728
4104,7996
4104,9982
4104,16154
4104,642
4104,4540
4104,6639
4104,2279
4104,7121
4104,4321
4104,13586
4104,6550
4104,1694
4104,14037
4104,14313
4104,13611
4104,6092
4104,16976
4104,12169
4104,9162
4104,15535
4104,8463
4104,10193
4104,15351
4104,13068
4104,13690
4104,10589
4104,13232
4104,6606
4104,17129
4104,7783
4104,17384
4104,12589
4104,3555
4104,11826
4104,12361
4104,17636
4104,9244
4104,14875
4104,3373
4104,5101
4104,11789
4104,9177
4104,5599
4104,17440
4104,10938
4104,10842
4104,3090
4104,6440
4104,12255
4104,5036
1389,2850
1389,7444
1389,7449
1389,15638
1389,15658
1389,4381
1389,1156
1389,13818
1389,3004
1389,9399
1389,12004
1389,8536
1389,5879
1389,7996
1389,16154
1389,4540
1389,2279
1389,2908
1389,2845
1389,4507
1389,12388
1389,6092
1389,16976
1389,9162
1389,8463
1389,7553
1389,15351
1389,13080
1389,11704
1389,8078
1389,3373
1389,10408
1389,6440
8322,10295
8322,1244
8322,2262
8322,16867
8322,6644
8322,2742
8322,6768
8322,7977
8322,6848
8322,5160
8322,13818
8322,3701
8322,8525
8322,9049
8322,6120
8322,9025
8322,8210
8322,3104
8322,12142
8322,2759
8322,6225
8322,2193
8322,17848
8322,17619
8322,16765
8322,3526
8322,11058
8322,5175
8322,14888
8322,4468
8322,11988
8322,17063
8322,8540
8322,5004
8322,8621
8322,6418
8322,15351
8322,3162
8322,6178
8322,3812
8322,13999
8322,6405
8322,13690
8322,13448
8322,2644
3791,3539
3791,3992
3791,3236
3791,11180
3791,3135
3791,2746
3791,5559
3791,4453
3791,2607
3791,6531
3791,1034
3791,5711
3791,13818
3791,5947
3791,4839
3791,8525
3791,1299
3791,9049
3791,1440
3791,6120
3791,808
3791,11971
3791,3422
3791,11606
3791,16329
3791,4309
3791,11911
3791,7037
3791,3930
3791,14381
3791,17587
3791,8463
3791,8222
3791,8424
3791,14655
3791,1845
3791,4892
3791,17445
3791,3789
3791,15887
3791,6208
3791,7478
3791,3464
3791,15007
3791,6722
3791,15609
3791,10764
3791,15308
3791,12235
3791,9746
3791,15141
3539,3236
3539,2410
3539,11180
3539,9049
3539,10131
3539,11606
3539,7996
3539,440
3539,2106
3539,6044
3539,9495
3539,4757
3539,15742
10295,1244
10295,4698
10295,11848
10295,4282
10295,13818
10295,17421
10295,1709
10295,14985
10295,642
10295,14381
10295,9495
10295,8463
10295,15351
10295,1415
10295,17691
10295,4853
10295,7157
5654,1428
5654,6120
5654,6225
5654,11429
5654,40
5654,14381
5654,3972
5654,16663
5654,17691
5654,3107
5654,10842
1244,4410
1244,7449
1244,11848
1244,15658
1244,2359
1244,4282
1244,6995
1244,5711
1244,13818
1244,16291
1244,13631
1244,14985
1244,15391
1244,17691
1244,7633
1244,9860
1244,7157
2850,15134
2850,15658
2850,10707
2850,4282
2850,14123
2850,5711
2850,1156
2850,13818
2850,1299
2850,13712
2850,9399
2850,3465
2850,3403
2850,3422
2850,4394
2850,7996
2850,11506
2850,14985
2850,7318
2850,642
2850,15780
2850,7037
2850,2106
2850,14381
2850,9239
2850,13594
2850,9495
2850,8463
2850,15351
2850,1954
2850,17691
2850,11704
2850,8653
2850,15674
2850,13492
2850,6208
2850,7157
2850,10408
2850,10938
2850,6440
2675,5164
2675,12541
2675,1282
2675,4885
2675,3236
2675,11280
2675,6167
2675,13102
2675,5007
2675,8581
2675,11195
2675,17401
2675,16730
2675,8960
2675,4979
2675,4044
2675,7606
2675,4698
2675,5628
2675,1630
2675,7530
2675,15775
2675,13182
2675,6898
2675,17770
2675,7519
2675,9293
2675,16179
2675,15134
2675,938
2675,1428
2675,14628
2675,8847
2675,17629
2675,15908
2675,8617
2675,13380
2675,11983
2675,5715
2675,16328
2675,11025
2675,14392
2675,11159
2675,16867
2675,6334
2675,6644
2675,12147
2675,6564
2675,1915
2675,6233
2675,2354
2675,9457
2675,7836
2675,14135
2675,13822
2675,14243
2675,2742
2675,5787
2675,15414
2675,15504
2675,4503
2675,16365
2675,8295
2675,17323
2675,5260
2675,10780
2675,4373
2675,12407
2675,17537
2675,8224
2675,16733
2675,15910
2675,5408
2675,5150
2675,11172
2675,2195
2675,4282
2675,139
2675,3665
2675,4381
2675,15824
2675,5711
2675,4743
2675,13818
2675,5674
2675,1430
2675,15092
2675,10695
2675,2715
2675,8497
2675,9325
2675,12485
2675,11891
2675,790
2675,11506
2675,11820
2675,14652
2675,11837
2675,4013
2675,6503
2675,5743
2675,14007
2675,6608
2675,3526
2675,15584
2675,11706
2675,4440
2675,9031
2675,7413
2675,4468
2675,14962
2675,7587
2675,11135
2675,15739
2675,2965
2675,13611
2675,10767
2675,1731
2675,15428
2675,17352
2675,11272
2675,11982
2675,10456
2675,606
2675,1329
2675,13146
2675,13122
2675,16435
2675,12473
2675,11696
2675,17731
2675,10563
2675,3812
2675,6415
2675,981
2675,8186
2675,5159
2675,16074
2675,16045
2675,3137
2675,3430
2675,12275
2675,13879
2675,11252
2675,1639
2675,14357
2675,7084
2675,8653
2675,15174
2675,12642
2675,9703
2675,12471
2675,2116
2675,10949
2675,11260
2675,5959
2675,4797
2675,12551
2675,17749
2675,10916
2675,3691
2675,17099
2675,4872
2675,10894
2675,1423
2675,10388
2675,3246
2675,9183
2675,11732
5164,12541
5164,13818
5164,3577
5164,3201
5164,3464
5164,3691
12541,15054
12541,2195
12541,2848
12541,4381
12541,13818
12541,8106
12541,11564
17006,4282
17006,2816
17006,14225
15038,7224
15038,7324
15038,10409
15038,9399
15038,10399
15038,4058
15038,13862
1486,2206
1486,10717
2206,2791
2206,6650
2206,7383
2206,13923
2206,13818
2206,4839
2206,12408
2206,6369
2206,6120
2206,7164
2206,3344
2206,4309
2206,1598
2206,15055
12514,16782
14209,1402
14209,1102
14209,9392
14209,14997
8023,12333
8023,1658
8023,16767
8023,16470
8023,10917
8023,6455
8023,13404
8023,11875
8023,265
8023,14259
8023,5224
8023,13734
8023,5282
8023,15159
8023,15343
8023,8874
8023,8540
8023,11317
8023,9990
8023,7960
8023,14929
8023,7771
8023,16701
8023,6684
8023,13914
8023,17639
8023,10539
8023,11312
8023,4646
8023,1639
8023,11895
8023,11690
8023,11034
8023,16069
8023,10903
8023,10244
8023,5804
8023,14776
8023,10823
8023,5328
8023,16947
8023,14610
8023,12228
8023,9824
8023,6513
8023,15363
8023,14815
8023,2596
8023,10281
8023,5270
8023,17227
8023,10322
8023,9922
8023,11342
6808,11921
5805,1019
5805,137
5805,8433
5805,4551
5721,7332
5721,4639
5721,16863
5721,8597
5721,2886
1019,6455
1019,1954
1019,4955
2263,2482
2263,6761
2263,5947
2263,6642
2263,16265
2263,10058
2263,886
1365,4303
1365,13818
1365,5674
1365,2715
1365,11272
1365,14098
1365,16980
1365,11789
6083,10051
6083,13540
6083,14295
6083,3572
6083,7539
6083,5635
6083,13818
6083,1440
6083,13042
6083,1954
6083,6436
6083,2912
6083,10966
6083,10420
6083,3464
6083,17811
6083,16452
6083,10764
6083,15682
6083,7853
6083,14831
10051,13540
10051,14295
10051,12903
10051,9488
10051,13818
10051,4935
10051,9096
10051,13890
10051,3464
10051,16597
10051,15329
13540,4325
13540,5711
13540,13818
13540,1440
13540,8497
13540,1844
13540,9774
13540,15182
13540,6044
13540,1140
13540,15428
13540,9959
13540,7905
13540,1126
13540,6413
13540,12950
13540,11830
13540,17644
13540,10090
13540,14831
14295,15031
14295,13733
14295,13818
14295,1440
14295,2759
14295,6044
14295,16760
14295,12077
14295,757
14295,16941
14295,7157
14295,11797
10477,13818
10477,2816
10477,16124
10063,4935
10063,3930
10063,266
260,5693
260,5711
260,13818
260,3369
260,6503
260,6608
260,8355
260,8329
260,7413
260,4881
260,10141
260,14098
260,1954
260,15236
260,16967
260,17500
8324,12658
8324,6059
8324,13818
8324,13372
8324,1340
8324,9783
7894,2788
1271,3685
1271,8070
1271,15054
1271,2195
1271,4152
1271,13818
1271,13372
1271,2476
1271,13586
1271,16818
1271,11934
1271,1301
1271,13564
879,6233
879,8278
879,6333
879,6920
879,2715
879,1680
879,7817
879,10287
879,10767
879,14629
879,15351
879,12947
879,7648
2068,230
2068,7590
2068,6225
2068,6044
2068,17106
2068,15639
14329,6141
14329,3992
14329,5559
14329,7058
14329,13818
14329,1677
14329,16748
14329,1731
270,7584
270,4906
7566,6339
13498,8723
13498,3662
13498,7559
7707,1634
7707,10548
7707,5103
7707,5528
7707,10000
7707,11291
7707,14033
7707,15955
3788,4564
3788,13451
3788,17029
1570,7449
1570,5278
1570,5312
3685,8386
3685,1087
3685,11187
3685,16911
3685,8723
3685,11413
3685,14201
3685,7316
3685,5472
3685,13818
3685,4324
3685,10927
3685,1482
3685,2575
3685,4935
3685,581
3685,6991
3685,11465
3685,9737
3685,17845
3685,4897
3685,16818
3685,3287
3685,3335
3685,1954
3685,12319
3685,6218
3685,1071
3685,17370
3685,6396
3685,9670
7427,13818
7427,2977
7427,10816
7427,15839
7427,16098
3916,4157
3916,992
3916,5645
3916,5166
3916,5492
3916,8631
3916,5587
3916,9833
3916,6660
3916,2605
3916,3966
3916,953
3916,6974
3916,5711
3916,13818
3916,6441
3916,12256
3916,6783
3916,633
3916,15714
3916,5792
3916,11056
3916,17834
3916,14277
3916,10767
3916,3086
3916,9990
3916,1016
3916,1172
3916,3287
3916,17815
3916,2252
3916,4587
3916,6405
3916,8117
3916,7235
3916,16467
3916,3032
3916,10542
3916,17022
3916,12428
3916,14681
3916,11055
3916,1845
3916,9129
3916,6566
3916,10160
3916,8516
3916,11554
3916,13034
3916,10201
3916,14281
4157,8631
4157,3878
4157,6974
4157,5711
4157,13818
4157,16389
4157,6783
4157,3422
4157,11682
4157,11056
4157,17711
4157,10364
4157,17365
4157,1172
4157,3159
4157,1379
4157,4587
4157,7235
4157,16467
4157,10542
4157,17022
4157,16075
4157,14681
4157,4849
4157,9129
4157,6566
4157,11554
4157,13034
4157,12982
4157,14281
4157,9915
17202,12764
17202,12492
9257,13761
12661,6925
12661,259
12661,14033
12661,6339
2131,16495
2131,12816
12448,8466
12448,476
12448,2715
12448,3406
12448,1462
12448,6044
12448,14357
13893,11232
13893,13451
13893,17029
9622,11232
9622,17029
12008,13615
16586,5396
16586,12333
16586,7231
16586,992
16586,1788
16586,12126
16586,5645
16586,8489
16586,12708
16586,2957
16586,1636
16586,11036
16586,14343
16586,8709
16586,332
16586,8217
16586,11769
16586,13359
16586,3064
16586,16236
16586,8458
16586,11418
16586,13057
16586,14173
16586,541
16586,12903
16586,10601
16586,10168
16586,3568
16586,16964
16586,5400
16586,6073
16586,6870
16586,3038
16586,221
16586,1422
16586,5492
16586,5405
16586,7408
16586,8201
16586,6910
16586,15621
16586,6660
16586,2387
16586,4054
16586,7681
16586,7182
16586,6842
16586,5343
16586,5711
16586,13818
16586,8525
16586,5674
16586,8590
16586,11683
16586,5290
16586,14632
16586,476
16586,1462
16586,15334
16586,11965
16586,2759
16586,17158
16586,8630
16586,11508
16586,12868
16586,16555
16586,5178
16586,2642
16586,8491
16586,7238
16586,8583
16586,2476
16586,16888
16586,478
16586,11713
16586,13113
16586,13897
16586,5643
16586,15584
16586,4729
16586,3808
16586,10937
16586,9468
16586,2583
16586,13870
16586,6698
16586,13437
16586,11272
16586,7212
16586,6670
16586,887
16586,1126
16586,4868
16586,11834
16586,16624
16586,12179
16586,10708
16586,3210
16586,6852
16586,1954
16586,878
16586,3298
16586,11434
16586,14668
16586,17429
16586,16720
16586,2326
16586,14304
16586,9858
16586,12352
16586,10567
16586,17278
16586,12133
16586,5546
16586,9903
16586,15442
16586,16941
16586,12713
16586,6081
16586,15162
16586,16502
16586,2823
16586,5959
16586,14159
16586,16838
16586,16272
16586,12839
16586,16947
16586,9581
16586,16616
16586,15204
16586,13085
16586,13614
16586,16149
16586,12520
16586,15783
16586,11778
16586,14694
16586,12889
16586,2886
16586,9867
16586,15329
16586,11212
16586,16221
5396,12333
5396,7231
5396,992
5396,1788
5396,12126
5396,5645
5396,8489
5396,12708
5396,2957
5396,1636
5396,11036
5396,14343
5396,8709
5396,332
5396,8217
5396,11769
5396,13359
5396,3064
5396,16236
5396,8458
5396,11418
5396,13057
5396,14173
5396,541
5396,12903
5396,10601
5396,10168
5396,3568
5396,16964
5396,5400
5396,6073
5396,6870
5396,3038
5396,5492
5396,921
5396,17285
5396,10108
5396,11413
5396,2195
5396,13588
5396,5711
5396,5160
5396,1156
5396,13818
5396,8525
5396,7324
5396,5674
5396,10127
5396,1900
5396,15796
5396,3536
5396,14632
5396,1462
5396,4538
5396,15604
5396,5178
5396,2642
5396,16067
5396,4935
5396,8491
5396,7238
5396,2426
5396,8583
5396,3499
5396,11713
5396,16534
5396,3652
5396,13437
5396,7644
5396,1126
5396,4868
5396,9424
5396,7960
5396,10708
5396,6436
5396,1036
5396,2727
5396,2500
5396,2326
5396,14304
5396,1845
5396,13090
5396,14357
5396,15442
5396,16272
5396,9929
5396,11438
5396,15841
5396,15682
5396,15783
5396,11212
12333,7231
12333,992
12333,1788
12333,12126
12333,5645
12333,8489
12333,12708
12333,2957
12333,1636
12333,11036
12333,14343
12333,8709
12333,332
12333,8217
12333,11769
12333,13359
12333,3064
12333,16236
12333,8458
12333,11418
12333,13057
12333,14173
12333,541
12333,12903
12333,10168
12333,3568
12333,16964
12333,6073
12333,6870
12333,3038
12333,612
12333,9631
12333,5492
12333,921
12333,9180
12333,7976
12333,6664
12333,10344
12333,14439
12333,16811
12333,17166
12333,2605
12333,7620
12333,7681
12333,1267
12333,6848
12333,5711
12333,5160
12333,1923
12333,13818
12333,2151
12333,13754
12333,8270
12333,5856
12333,1900
12333,15451
12333,14429
12333,1920
12333,6663
12333,14632
12333,1462
12333,5656
12333,5033
12333,16291
12333,4510
12333,2318
12333,17417
12333,4309
12333,15604
12333,305
12333,4787
12333,595
12333,4582
12333,2642
12333,4935
12333,13758
12333,7238
12333,4761
12333,8583
12333,16999
12333,15782
12333,11713
12333,6096
12333,2908
12333,16534
12333,5792
12333,17549
12333,11058
12333,5175
12333,12393
12333,11988
12333,6928
12333,8540
12333,1373
12333,11317
12333,13790
12333,11982
12333,491
12333,16887
12333,16915
12333,6418
12333,9596
12333,8359
12333,829
12333,10708
12333,3210
12333,6652
12333,16713
12333,13042
12333,13549
12333,1954
12333,1452
12333,878
12333,6436
12333,9894
12333,7114
12333,2326
12333,14304
12333,1534
12333,16961
12333,6813
12333,15633
12333,9038
12333,10733
12333,14695
12333,6208
12333,17035
12333,2368
12333,13723
12333,7405
12333,11571
12333,12920
12333,12277
12333,13151
12333,6354
12333,9354
12333,15721
12333,10928
12333,3375
12333,12062
12333,8993
12333,11367
12333,1851
12333,9844
12333,12954
12333,10784
12333,15783
12333,13633
12333,9701
12333,12971
12333,4184
12333,4284
12333,10824
12333,13155
12333,15069
12333,13753
12333,12784
12333,6159
12333,12640
12333,17406
12333,17552
12333,11802
12333,13250
12333,12091
12333,16010
12333,11212
7231,992
7231,1788
7231,12126
7231,5645
7231,8489
7231,12708
7231,2957
7231,1636
7231,11036
7231,14343
7231,8709
7231,332
7231,11769
7231,13359
7231,16236
7231,8458
7231,11418
7231,13057
7231,14173
7231,541
7231,12903
7231,10601
7231,10168
7231,3568
7231,16964
7231,5400
7231,6073
7231,6870
7231,3038
7231,5492
7231,8459
7231,16911
7231,5711
7231,13818
7231,8525
7231,8632
7231,14632
7231,1462
7231,7238
7231,8583
7231,478
7231,11713
7231,5643
7231,8873
7231,3808
7231,7644
7231,4868
7231,3972
7231,7960
7231,10708
7231,1954
7231,878
7231,3519
7231,2326
7231,14304
7231,15442
7231,10420
7231,9195
7231,690
7231,10163
7231,14987
7231,15783
7231,11212
992,1788
992,12126
992,8489
992,12708
992,2957
992,11036
992,14343
992,8709
992,11769
992,13359
992,3064
992,16236
992,8458
992,11418
992,13057
992,14173
992,541
992,12903
992,10168
992,3568
992,16964
992,5400
992,6073
992,3038
992,5492
992,5006
992,15621
992,16911
992,11413
992,15054
992,5160
992,4153
992,13818
992,5376
992,8685
992,2151
992,2140
992,8121
992,6120
992,1900
992,14632
992,2715
992,1462
992,4538
992,4935
992,5349
992,7238
992,4761
992,8583
992,2476
992,3336
992,478
992,11713
992,17383
992,13586
992,3808
992,5571
992,14859
992,4868
992,3972
992,7960
992,10708
992,7235
992,3914
992,5429
992,7864
992,2326
992,14304
992,14357
992,15442
992,9929
992,10163
992,17663
992,8895
992,10408
992,15783
992,11212
992,14568
1788,12126
1788,5645
1788,8489
1788,12708
1788,2957
1788,1636
1788,11036
1788,14343
1788,8709
1788,332
1788,11769
1788,3064
1788,16236
1788,8458
1788,11418
1788,13057
1788,14173
1788,541
1788,12903
1788,10601
1788,10168
1788,3568
1788,16964
1788,5400
1788,6073
1788,6870
1788,3038
1788,5492
1788,10579
1788,489
1788,11413
1788,2195
1788,5573
1788,7681
1788,2607
1788,6123
1788,1248
1788,5711
1788,5160
1788,13818
1788,10927
1788,2151
1788,7324
1788,8121
1788,15796
1788,14632
1788,12842
1788,1462
1788,12142
1788,15534
1788,4538
1788,3465
1788,11911
1788,15604
1788,10584
1788,6138
1788,12868
1788,4935
1788,8491
1788,7238
1788,8583
1788,2476
1788,3499
1788,478
1788,11713
1788,16534
1788,17383
1788,13586
1788,8873
1788,9422
1788,3808
1788,11058
1788,11988
1788,6044
1788,13437
1788,3610
1788,5004
1788,7905
1788,16023
1788,8359
1788,275
1788,14098
1788,10708
1788,3210
1788,6652
1788,11658
1788,1036
1788,3326
1788,2326
1788,14304
1788,13729
1788,11934
1788,17792
1788,15442
1788,9195
1788,9112
1788,12774
1788,4687
1788,8702
1788,11861
1788,5642
1788,9929
1788,16650
1788,10163
1788,15783
1788,17406
1788,11212
12126,5645
12126,8489
12126,12708
12126,2957
12126,11036
12126,14343
12126,8709
12126,332
12126,11769
12126,13359
12126,3064
12126,16236
12126,8458
12126,11418
12126,13057
12126,14173
12126,541
12126,12903
12126,10601
12126,10168
12126,3568
12126,16964
12126,5400
12126,6073
12126,6870
12126,5492
12126,6097
12126,6475
12126,11413
12126,2789
12126,16782
12126,2173
12126,13588
12126,6123
12126,13818
12126,2151
12126,8525
12126,8121
12126,6523
12126,15796
12126,14632
12126,2715
12126,1462
12126,4538
12126,3465
12126,8539
12126,2642
12126,16067
12126,4935
12126,6503
12126,8491
12126,7238
12126,8583
12126,2476
12126,478
12126,11713
12126,16534
12126,4379
12126,13586
12126,8533
12126,575
12126,11272
12126,7644
12126,4868
12126,8820
12126,3972
12126,7960
12126,10708
12126,878
12126,3519
12126,5429
12126,2727
12126,2326
12126,14304
12126,15174
12126,12642
12126,15162
12126,9195
12126,9929
12126,10163
12126,15783
12126,11212
12126,16830
5645,8489
5645,12708
5645,2957
5645,1636
5645,14343
5645,8709
5645,8217
5645,11769
5645,13359
5645,3064
5645,16236
5645,8458
5645,11418
5645,13057
5645,14173
5645,541
5645,12903
5645,10601
5645,10168
5645,3568
5645,16964
5645,5400
5645,6073
5645,6870
5645,3038
5645,5492
5645,8459
5645,7408
5645,5007
5645,17401
5645,9293
5645,15414
5645,10165
5645,6910
5645,5343
5645,8104
5645,12237
5645,2151
5645,7324
5645,15796
5645,14632
5645,4833
5645,2318
5645,10670
5645,7230
5645,17211
5645,4935
5645,8491
5645,7238
5645,8583
5645,7704
5645,478
5645,11713
5645,15179
5645,17383
5645,13586
5645,9422
5645,3808
5645,9468
5645,4881
5645,887
5645,5004
5645,1256
5645,4868
5645,11384
5645,14098
5645,10708
5645,3210
5645,7779
5645,878
5645,12736
5645,2727
5645,2326
5645,14304
5645,15497
5645,13090
5645,12642
5645,9195
5645,9929
5645,14375
5645,15783
5645,9562
5645,11212
8489,12708
8489,2957
8489,1636
8489,11036
8489,14343
8489,8709
8489,332
8489,11769
8489,13359
8489,3064
8489,16236
8489,8458
8489,11418
8489,13057
8489,14173
8489,541
8489,12903
8489,10601
8489,10168
8489,3568
8489,16964
8489,5400
8489,6073
8489,6870
8489,8703
8489,5492
8489,921
8489,4168
8489,7745
8489,16911
8489,15054
8489,11162
8489,5711
8489,6059
8489,12122
8489,13818
8489,8104
8489,13026
8489,2151
8489,5674
8489,14632
8489,2810
8489,7238
8489,8583
8489,478
8489,11713
8489,4729
8489,13586
8489,6269
8489,14098
8489,10708
8489,2326
8489,14304
8489,11485
8489,12133
8489,9195
8489,15682
8489,15783
8489,3246
8489,11212
12708,2957
12708,1636
12708,11036
12708,14343
12708,8709
12708,8217
12708,11769
12708,13359
12708,3064
12708,16236
12708,8458
12708,11418
12708,13057
12708,14173
12708,541
12708,12903
12708,10168
12708,3568
12708,16964
12708,5400
12708,6073
12708,6870
12708,3038
12708,5492
12708,7408
12708,11413
12708,4381
12708,5711
12708,13818
12708,7324
12708,6120
12708,14632
12708,1462
12708,4935
12708,8491
12708,7238
12708,4761
12708,8583
12708,478
12708,11713
12708,16534
12708,17383
12708,4868
12708,10708
12708,3210
12708,7779
12708,878
12708,2727
12708,2326
12708,14304
12708,12642
12708,9195
12708,9929
12708,15783
12708,11212
2957,1636
2957,11036
2957,14343
2957,8709
2957,332
2957,8217
2957,13359
2957,3064
2957,8458
2957,13057
2957,14173
2957,541
2957,12903
2957,10601
2957,10168
2957,3568
2957,16964
2957,5400
2957,6073
2957,5492
2957,11162
2957,5711
2957,13818
2957,1900
2957,15796
2957,8632
2957,1462
2957,4935
2957,8491
2957,8583
2957,478
2957,11713
2957,8873
2957,3808
2957,16519
2957,6436
2957,3914
2957,2500
2957,2326
2957,14304
2957,13294
2957,15442
2957,9929
2957,8086
2957,17663
2957,14803
2957,15783
1636,11036
1636,14343
1636,8709
1636,332
1636,8217
1636,11769
1636,13359
1636,3064
1636,16236
1636,8458
1636,11418
1636,13057
1636,14173
1636,541
1636,12903
1636,10601
1636,10168
1636,3568
1636,16964
1636,5400
1636,6073
1636,3038
1636,5492
1636,11413
1636,6800
1636,8418
1636,13588
1636,5711
1636,13818
1636,7324
1636,5674
1636,1900
1636,14632
1636,1462
1636,6682
1636,3465
1636,12770
1636,15604
1636,4935
1636,7238
1636,8583
1636,2476
1636,3336
1636,11713
1636,13586
1636,3808
1636,5571
1636,6269
1636,14098
1636,10708
1636,3210
1636,878
1636,13697
1636,12587
1636,2326
1636,14304
1636,6413
1636,12608
1636,13406
1636,11934
1636,9195
1636,9929
1636,7434
1636,15783
1636,3940
1636,11212
11036,14343
11036,8709
11036,332
11036,8217
11036,11769
11036,13359
11036,3064
11036,16236
11036,8458
11036,11418
11036,13057
11036,14173
11036,541
11036,12903
11036,10168
11036,3568
11036,5400
11036,6073
11036,6870
11036,3038
11036,5492
11036,2195
11036,5711
11036,13818
11036,2151
11036,1900
11036,14632
11036,1462
11036,8491
11036,7238
11036,8583
11036,2476
11036,11713
11036,13586
11036,2326
11036,14304
11036,5546
11036,15783
14343,8709
14343,332
14343,8217
14343,11769
14343,13359
14343,3064
14343,16236
14343,8458
14343,11418
14343,13057
14343,14173
14343,541
14343,12903
14343,10168
14343,3568
14343,16964
14343,5400
14343,6073
14343,6870
14343,3038
14343,921
14343,5006
14343,16911
14343,13818
14343,14043
14343,14632
14343,7238
14343,8583
14343,1578
14343,11713
14343,16534
14343,3822
14343,10708
14343,15601
14343,6906
14343,2326
14343,14304
14343,16567
14343,12642
14343,17663
14343,14227
14343,15783
8709,332
8709,8217
8709,11769
8709,13359
8709,3064
8709,16236
8709,8458
8709,3568
8709,6870
8709,3038
8709,6800
8709,8418
8709,13818
8709,1900
8709,8632
8709,5656
8709,15793
8709,3808
8709,5175
8709,11932
8709,13697
8709,2326
8709,15783
332,8217
332,8458
332,6870
332,3038
332,3135
332,6800
332,8418
332,2940
332,13818
332,1920
332,2377
332,7899
332,4069
332,2326
332,3940
8217,6870
8217,3038
8217,5151
8217,13818
8217,8583
8217,4757
8217,2326
11769,13359
11769,3064
11769,16236
11769,8458
11769,11418
11769,13057
11769,14173
11769,541
11769,12903
11769,10601
11769,10168
11769,3568
11769,15031
11769,16964
11769,5400
11769,6073
11769,6870
11769,3038
11769,2702
11769,4057
11769,5492
11769,2354
11769,14243
11769,15414
11769,6681
11769,2868
11769,16911
11769,13863
11769,4381
11769,5711
11769,13818
11769,8525
11769,15796
11769,6214
11769,14632
11769,2715
11769,11268
11769,5500
11769,15604
11769,6138
11769,12868
11769,13076
11769,2642
11769,4935
11769,8583
11769,11713
11769,17383
11769,12621
11769,910
11769,13586
11769,13870
11769,13437
11769,9495
11769,1133
11769,1126
11769,13133
11769,14929
11769,10708
11769,3210
11769,16124
11769,1954
11769,3519
11769,13618
11769,5429
11769,14304
11769,7104
11769,13047
11769,15959
11769,16272
11769,15129
11769,12427
11769,15783
11769,11516
11769,5545
11769,15663
13359,3064
13359,16236
13359,8458
13359,11418
13359,13057
13359,14173
13359,541
13359,12903
13359,10601
13359,10168
13359,3568
13359,15031
13359,16964
13359,6073
13359,6870
13359,3038
13359,5492
13359,921
13359,10579
13359,11180
13359,6681
13359,11674
13359,2868
13359,6925
13359,3988
13359,1248
13359,5711
13359,11824
13359,10409
13359,15796
13359,14632
13359,2715
13359,6225
13359,15604
