gene1,gene2
6014,8457
17381,5674
15533,2715
6843,2844
13948,16029
15766,10495
5387,1191
4991,6812
13646,17777
5149,15329
5201,14144
8041,5637
17785,8481
2030,10475
8567,7133
8384,7133
13082,7154
1293,16911
10416,7419
10276,8270
11141,3464
9099,4381
6709,8359
9351,12078
15932,2081
2647,2637
17021,2491
16020,5768
17182,4569
3042,5376
17581,6120
9780,6120
7212,345
15062,3514
14284,3514
14989,6044
15209,514
15047,8981
10196,12078
5771,5561
10232,10081
12955,2491
3971,8481
1784,9641
6494,2730
1158,3752
13024,7324
15817,6626
10490,5829
12335,15952
4409,7905
14394,11834
2776,1067
11489,12078
11562,2821
12113,13983
15686,9392
10420,8109
11195,4159
11237,5441
14813,11518
6326,17494
16219,16029
12294,12520
7358,1684
4628,14173
4016,1054
15962,6626
10714,4319
13561,12801
7201,11789
9858,11291
17299,3135
14920,6812
12780,11789
9264,12078
5586,12078
1647,7783
14369,1741
7151,7419
3576,12078
16526,5493
2332,3507
801,1920
10950,7154
949,4319
11281,869
12014,11704
6484,2720
17508,5637
13431,7419
67,10879
12600,10266
4102,17494
8309,1383
14068,8525
3153,514
16995,4057
6889,14173
13146,14552
14267,5637
3710,9045
16596,7408
887,10504
2445,2821
11053,8727
13516,14357
5779,3514
12200,4935
8899,4381
7330,16534
10042,11704
6264,9881
14638,4806
9741,9392
7424,12221
6411,5151
15884,3734
5034,3514
15208,13934
6131,6369
12667,17494
11590,11789
994,6123
9877,5947
16480,8481
708,8727
6214,3514
13690,5879
11881,6476
17468,1577
10386,16911
10819,4958
730,13983
8635,7783
11935,11460
1188,2946
3227,3755
17582,6626
13370,4958
12689,6390
15346,3198
10068,8481
13554,13564
12513,8457
2049,7372
15304,2637
1585,1025
8052,4757
16250,9177
12179,12078
17360,3336
4409,3464
8201,266
1169,8359
10023,3544
3382,14342
12042,17284
15686,1538
1579,5626
4382,5867
5242,2081
2565,2656
14224,9641
2678,6999
9488,522
15767,12696
5527,4569
2504,5637
745,5031
17724,2081
12216,3246
1683,11704
4398,11704
7688,7084
6956,6994
1117,14963
16114,6312
17312,16966
16159,514
17830,9587
1384,5493
7552,5151
15071,8359
13221,1067
14153,1067
6469,2720
14200,2081
4582,17062
53,4433
5150,5885
7366,920
16792,514
5627,15934
17134,4569
16119,15766
14621,8468
9793,3336
8019,13870
14074,9045
8422,15952
16738,11789
12740,17494
1451,3176
17064,16534
14720,12520
11395,5190
15313,2715
12245,4935
5460,11789
13485,11789
10784,9392
4745,4899
11826,2946
11914,6097
14715,15753
8,6626
17839,4806
11667,11064
13744,14260
5593,8457
8873,3539
10976,7419
2759,9392
15009,15495
9792,3117
15329,8468
4727,6736
424,266
3572,11252
13686,6999
17366,12520
4340,12078
2137,16683
2943,14552
15994,14552
16372,13669
16483,1538
2729,11789
10851,13451
2785,860
12982,3190
8979,5637
8362,5185
8156,3201
6596,5674
16457,7133
1171,8830
1735,2656
6031,6736
221,10154
8936,17208
12376,3734
4092,514
15844,13121
4099,4381
10637,5561
9357,8378
13875,3246
9822,14911
6711,8070
14460,2820
8363,266
13998,15623
8425,5879
13775,3514
466,15766
7866,3734
11630,3734
16241,13451
5683,2908
10633,17777
15172,5040
6483,5290
11493,5290
1282,14144
17527,6626
17233,2715
17323,1585
5063,14043
10057,9587
14368,4958
15535,9392
8844,860
14296,12520
13275,3336
6651,15623
2742,15085
7112,15048
10694,1538
3718,17553
13940,5343
10109,3734
13383,1462
9271,12078
1434,12520
7835,8481
14590,3238
4216,920
15214,7133
2078,10399
1440,5780
5441,1892
11299,17777
10164,9317
13692,9250
15880,12520
16738,16811
10456,1140
6674,8481
12483,11789
13467,3190
12815,5743
14709,2081
4951,12948
14117,1209
12736,16567
17467,7133
6516,2637
515,8830
17209,8443
10726,2656
16708,8090
14831,8270
9563,4569
3513,3734
7338,1387
9419,14260
14303,4565
13065,12078
16000,16567
17302,14552
9248,17553
12171,3238
16643,1067
8893,17044
2204,6626
15403,13520
3542,2020
9272,6626
10285,3734
14400,13588
15932,6120
17315,3514
5172,15775
10636,514
9378,6044
10341,6369
2313,433
13327,11355
16571,10504
14247,11518
2184,15952
10454,7133
11052,9392
7972,12565
8110,3734
9011,5472
6313,16029
13170,12078
4529,9239
166,14707
6552,5768
14356,10473
9382,514
7482,489
13001,8468
11046,5489
16906,8481
15379,6626
11604,1247
10729,8481
2446,6999
7650,12520
16266,2673
17028,14173
8330,15329
6381,14098
9942,16911
4936,8481
15882,5405
4617,11594
15181,1538
8142,11789
5545,12078
6424,1684
15012,2188
16038,1538
14738,2081
11781,2637
17729,4569
3691,1920
1791,11135
17291,8359
12428,3734
12963,12078
17146,6369
12178,8466
17471,1741
14413,5743
11150,5376
9735,14357
7079,3514
9759,16098
10006,2820
854,13999
1377,8632
3412,1741
4042,5889
3832,2031
15658,12237
7356,7783
8437,9392
2147,9392
1841,10584
14984,7154
11893,7920
12995,6369
186,13631
10744,4058
12407,8481
7347,8481
1695,13971
6182,9641
12794,3514
17641,514
1055,11143
3938,6651
6081,9495
14515,8481
8799,15329
4929,15306
5684,3117
5791,9587
5497,4958
11346,12078
13562,14144
4903,12078
4885,3464
12077,266
13757,4319
5827,2637
4812,1538
7318,6032
8098,1741
9558,9587
541,5060
1874,6736
14545,5343
10171,15623
6958,7274
15529,2673
8291,2720
7333,4319
14828,7133
10865,1741
9029,5405
7711,13520
6967,4569
10003,3514
8356,4935
7088,5493
13250,4381
6869,11186
7567,8359
2949,7154
10321,12952
16420,3544
13330,8454
16542,7154
2858,2081
11615,6312
13212,9184
9576,12333
9489,4935
16493,6032
13454,6675
10935,514
6073,3464
7214,4381
9263,8270
14953,266
3809,5033
7293,11124
12632,17258
14432,11736
14881,7771
1456,3734
2731,3734
3612,14135
3523,514
9176,10745
178,6369
435,4958
3800,3135
12728,2609
12901,12520
15251,16534
9675,8481
7558,6626
16856,8481
9275,10600
14845,11181
11377,16911
15558,16911
15923,5626
16192,5626
16183,2081
403,9392
6742,6736
8758,17061
9954,12078
12055,14173
10535,8481
3158,5852
8437,1538
10119,3734
14822,9587
1840,6736
2941,12520
8443,1684
16755,8443
13653,8070
138,16911
14256,16911
15193,5637
4275,5626
910,8502
3162,17044
8270,14405
12124,5561
8318,3190
17517,3628
16338,2081
6840,3464
321,14911
10734,10764
684,1067
7936,1067
664,716
17072,17427
14898,7419
16560,514
12099,5656
2612,5656
7230,11736
9632,9641
4157,5190
831,3514
10765,11789
13556,4210
12979,3488
9289,13520
141,14316
13403,2031
15639,4935
9670,9587
14987,9392
370,17494
8572,12565
1223,3734
2113,489
4383,15952
4282,17735
17820,328
16566,12078
5710,14558
16102,14173
5515,14173
3204,8481
250,14552
12747,8727
9418,5405
12748,7419
1832,7419
14245,16029
6418,12520
10080,2491
13233,5637
7137,2081
7276,13427
9642,3201
12404,3993
2920,16811
9160,12737
14270,4564
7588,5628
12028,12078
3298,12404
3455,6436
1141,5626
1430,3639
4580,10795
4029,3190
11560,2637
552,14552
16339,3464
1029,3464
13187,2081
10378,2656
7995,17062
12806,6736
11330,3734
10372,12819
8304,2153
12273,5561
120,58
6656,5637
5340,9083
10602,7084
10458,14144
6842,2715
17617,3514
224,3514
3033,1738
8074,9239
9527,9587
483,6799
12637,11299
16798,17494
2769,11064
5239,7481
10454,1025
7875,7419
10295,14693
11922,16029
1484,7154
16606,3803
4043,7905
8261,15004
7206,12078
14364,6127
13581,16547
17576,14098
9424,12842
1641,1954
9357,6336
10508,5489
12172,3514
9177,5489
3857,9587
11068,11789
7596,16029
16875,6999
6466,2673
11449,12520
2163,11773
16805,8481
11688,14144
1635,7905
4384,12147
4859,9813
4115,9447
14390,1741
15391,5175
4625,5561
13515,597
3289,16911
6114,5405
17043,3201
16946,15975
948,5547
16799,9392
17606,13890
13719,7783
16359,3336
14328,11272
1458,3336
12218,1140
9509,7084
8928,12078
14486,12078
1284,5626
6650,15611
14828,2195
9015,17553
6476,17553
1387,14342
15930,10638
2934,17187
14565,2656
13549,17062
2195,9177
10746,4961
14738,6120
141,6112
16098,6369
10094,6044
7312,14098
7129,417
1816,5561
12319,592
8200,3514
16317,4885
4501,8267
352,2821
8903,7154
12282,3190
1255,7113
1634,7133
13882,14911
7435,12078
7710,15085
12317,5768
3722,7776
439,3734
15714,3734
16413,7090
2227,5493
3151,3464
13982,16698
3567,14911
8309,7154
9348,8468
11123,3135
5539,6474
1681,6626
1342,5190
154,8481
16301,8481
4500,15054
14667,5637
4988,1731
9514,6963
3199,2151
12291,3117
11213,6812
15664,11789
13562,11834
9610,7905
11594,4111
16026,11834
12157,12078
13646,12078
11486,3488
6365,16018
16224,1741
8921,1538
11735,8457
10163,9587
926,7419
338,15975
6671,3507
1293,10717
15776,1954
10709,16029
6315,7814
5658,12078
8653,266
11998,6736
6068,3803
10980,8359
138,13564
211,15004
15538,7419
16203,3734
6020,11333
17362,3514
11697,16130
2582,2491
1060,5637
4196,16911
13436,2081
679,3752
7505,4381
581,8525
13879,5493
11160,13588
14940,15975
14316,14173
16799,1538
14905,1538
9733,9641
1486,1226
2858,6120
7862,9264
12852,514
6338,4210
17011,12520
13030,12520
12748,8468
10250,16242
1705,9435
13741,6812
12721,8481
536,15329
13358,514
10626,3135
2817,9392
5205,16534
3026,2946
9454,13129
651,10786
4081,11834
10193,15329
12870,12078
6823,14144
11387,12078
52,7783
4834,14707
17267,10840
13149,6474
10607,5626
9791,4319
14833,4319
16360,9392
17603,8860
10504,14868
8089,4210
10874,8481
10411,8359
17791,3054
11808,1202
6270,14173
15934,14552
8057,7419
12878,11291
3140,4569
9719,14357
482,6812
8486,7157
14699,6999
15214,1672
1973,5561
8970,2720
11508,13520
8107,2502
7284,13626
13945,5493
13627,5493
11554,2816
9610,3464
13397,1067
10816,14053
11720,716
4767,4057
13569,514
17115,4569
9549,16425
7746,3734
14962,13870
1296,6120
15844,4935
7890,6225
3029,4958
16124,15611
10793,17494
14083,14911
5162,1672
5769,5561
4819,12026
13928,716
4721,8005
16727,6626
5018,3514
13792,3514
3044,7783
5562,9392
859,9525
13434,16242
3555,14868
9504,12078
11772,14173
3565,9049
15165,4309
3968,11789
16639,12078
1902,12520
5831,920
5005,8481
6489,8727
2351,16911
5845,10879
8159,11789
1052,7008
2798,11253
2619,3208
5676,17208
13767,11834
5842,5637
2029,688
14189,2081
823,11704
13701,716
15520,3117
2817,1538
10497,14963
5715,10879
11587,9177
7097,514
11696,3464
8805,10795
10193,10795
7297,1741
17317,7274
11316,4319
13991,3576
12286,9641
11059,7419
7957,9184
14475,514
6721,5637
1888,11064
10936,9030
9557,11704
6598,7084
11780,2821
6071,3514
17099,514
5023,16698
14218,3755
5968,15623
12897,12078
17038,12276
7104,3734
11301,4328
2844,6485
13499,14135
10564,3488
15000,8481
11961,6626
6921,2715
2973,9587
15449,3488
49,6626
8212,17207
14577,12078
10893,14888
16218,7419
17042,7419
16416,3201
16670,2637
5568,2637
8555,4319
17468,3117
15391,5733
2074,15975
9837,5265
10832,16567
15911,14098
6543,8359
13406,1741
2311,3464
10882,716
10907,8632
14907,2656
15095,6312
14945,3514
9107,3514
12751,514
13045,14243
9170,5637
5029,2081
1676,3201
17242,3201
8650,3246
16706,7434
14874,4881
7115,13520
16946,7084
14845,86
2674,7434
14338,3734
12027,5283
14554,15952
2554,7154
6513,3803
12135,243
8393,3514
9692,514
12651,5283
2940,12546
13004,8468
4077,16509
17687,4958
6235,17777
1525,17777
12353,3176
15807,7905
14841,12520
12855,5711
12467,5290
3862,2821
3260,14081
16047,8727
16755,4706
17443,4935
13431,8106
14875,5060
16125,9587
15113,16804
2518,6642
5983,13561
14893,15004
13012,12078
14418,14875
1800,16911
15847,2480
6965,15975
3376,16029
16471,2656
16673,6736
14882,6736
12617,1383
7117,4569
15809,10944
13157,16683
6392,12520
9963,12078
12471,8481
13513,6812
2803,3238
11720,2844
2135,7133
14269,5320
6990,3238
13718,13520
15191,5637
16878,3201
1452,15975
11181,6531
12395,12520
3481,17311
15356,6335
15931,5561
16924,433
3429,266
4538,10504
5791,7167
6684,8457
17057,8457
15619,2081
8869,2720
338,7084
17188,1741
14163,15975
11109,3396
12567,4961
14389,3734
6445,10690
2124,16426
10986,1067
6547,13520
14424,6120
16585,7286
51,514
8223,1846
14075,3406
15046,3734
8356,7319
369,7905
11078,15952
12741,11064
10533,6127
15743,13520
7549,12507
15878,11834
3353,9049
7997,8727
7562,9392
8709,9392
12090,3117
12141,12078
14174,3336
10839,1684
14590,13561
14243,14997
13828,16842
9682,5441
13701,2844
15880,8468
11059,8468
2278,5656
13822,17777
15354,12520
3196,1644
11039,5637
13819,920
7808,8481
12971,14098
17699,16579
11144,15569
425,1741
12541,5405
15620,3117
11798,10879
4060,16811
13862,4958
16880,13532
1408,1280
10904,1209
13149,266
10982,7154
9246,7154
5164,12078
10159,2081
12478,4319
16421,4405
16065,6675
9317,64
8272,4569
16913,8359
14822,7167
14849,17494
2605,17311
16320,5957
11391,7274
15461,6626
5905,9494
4586,6120
14442,3514
17803,514
13410,3988
15062,9392
12868,7274
17114,5190
12557,8481
9327,6812
11132,15952
12039,7905
10347,12078
13350,13983
16626,6075
885,15284
7745,6112
15553,15952
10703,9881
8937,10567
10289,12078
12912,3507
12271,7769
10030,2720
2898,8481
15154,8481
4058,5217
16912,514
5588,16911
17782,12078
15482,4155
4026,1353
8026,14392
11305,8056
14162,8481
1423,6812
14668,860
12314,11834
13407,13669
9394,12078
1493,14144
13833,2720
14164,3086
11900,1538
275,3117
15501,1538
12175,5493
13504,5656
13588,266
15222,2820
14677,8359
10626,2637
10804,2188
13823,2188
2165,2081
6803,4757
14182,1709
5845,391
17653,17258
81,514
361,514
16583,4381
3460,11736
937,13631
9109,4569
13833,11736
12950,8942
16083,16632
16760,5016
812,5669
7129,3647
14713,5637
12801,3326
3710,1672
14172,6167
1539,11875
10908,514
2742,2910
10385,16579
7894,3135
15912,4381
9160,2566
11960,8727
4602,2637
3117,14997
1645,9392
83,3734
17381,5711
5866,8855
12291,12520
13533,8481
3798,5768
9686,5768
14638,920
5764,17553
1475,8727
13656,3514
1807,16911
5624,17511
15219,10745
12407,7008
15631,16029
9139,16534
15359,5045
3145,8734
5034,9392
11462,11789
13562,8481
16026,8481
5853,3932
10994,11834
15068,360
9761,5405
11642,14173
15859,8457
17568,7372
6657,3117
15062,1538
6910,9587
10592,9177
7756,7905
14012,12078
5885,2069
8215,3488
11350,6491
13923,1067
9113,2637
11897,716
4096,2081
14963,9587
15894,6312
8202,13076
8497,10879
2695,16029
5537,14135
12758,9264
3400,514
15099,514
17677,4569
8587,8070
9939,8359
1894,9641
11558,7133
14788,2637
4994,14043
7166,3406
12458,3514
14430,2151
8947,15627
11204,4935
13998,9587
12443,5493
4560,11122
13078,4381
15909,3464
12359,7133
3334,7154
17353,14911
9323,14911
15175,1067
4853,1067
15593,2656
12472,13564
16982,15534
15641,5283
2482,9392
1052,14500
10040,8359
14507,3336
11603,941
5574,9641
13029,14911
17382,14911
5621,12520
3410,8481
17722,2715
14775,3734
718,3514
13566,3514
223,5405
6651,9587
9547,2609
4904,8481
930,5405
11352,3514
3758,106
15342,12242
2750,12195
5388,4328
1850,9587
16980,7905
5195,12078
6478,8873
841,12520
2372,14371
4267,14552
3536,12505
1316,8466
8438,4319
5779,1538
16431,5405
9792,7419
14701,7419
15145,6736
13606,16911
391,11291
15413,6999
0,5656
11768,3932
2771,8077
2748,5645
5851,5426
15267,3190
58,17044
15936,5637
15989,16911
11974,15824
12982,2081
12730,3201
16835,5060
10369,17553
17029,8457
10017,12426
11884,10879
5034,1538
2135,1025
5556,2656
14821,14357
11346,5669
8430,12404
14032,15952
11582,9083
7051,9116
14360,869
11216,2081
17584,2081
9364,2656
15698,6736
16399,3734
7142,5457
15619,6120
15169,514
12908,17494
13757,8070
2153,16029
3984,10717
12248,10780
3346,8525
15449,6626
12237,5477
9558,9641
3614,7905
8171,12147
7076,9202
8371,11064
3676,7084
70,11419
7668,10717
16136,5175
17540,5489
16872,9587
9946,15952
4783,7905
12575,5561
13898,8481
13836,6812
5496,4518
1382,8659
1126,6299
15119,6812
11626,266
149,3507
13966,3803
3763,2673
16028,7419
4137,4319
4426,5674
15730,2491
16657,3734
17646,5489
6648,8525
10736,3734
10785,5405
17017,5405
1276,11789
7618,1462
9354,12520
5304,8481
5344,1741
12801,15997
11553,454
3450,3201
5635,15975
613,7372
10061,3734
15017,7154
11377,5829
2578,10504
14401,15611
12304,5626
1255,13696
8388,9641
5186,3734
4087,2696
12604,3514
598,5441
820,15766
6799,5547
9534,13520
4528,6626
5823,6644
3658,9641
5780,15824
2197,15329
10233,17258
1708,7133
5580,14043
330,6335
13032,11024
12790,3734
17375,9587
1594,3545
2810,910
4394,7084
16181,4806
12540,1732
10526,14707
14054,14173
8269,3734
8350,5441
6783,7284
5428,16029
16095,7154
11449,8468
2892,489
12771,3734
5830,8005
17161,4569
11688,8481
7920,3803
14180,8481
1242,4155
7126,8481
11976,4155
17464,2844
9250,5968
13947,4581
16095,8468
13096,4935
6022,15701
14527,9587
6433,14357
11516,1738
4044,10106
5281,12520
14403,12078
4407,12078
2300,5637
8458,15611
14114,8727
5452,1741
11851,3096
15514,3117
13775,1538
10171,9587
6020,10356
9982,266
14106,8359
3223,12078
3612,8509
13085,8466
16173,5674
10766,7133
17157,2491
7663,2491
10629,9641
13611,10879
15680,239
9982,9494
14737,3514
8374,514
5733,15529
16927,13631
11184,8070
7515,1067
16300,2491
12,13520
10643,7154
13547,9641
8239,10504
3580,1672
2026,450
12081,8659
12016,9114
2462,5561
17601,3734
17755,11518
3553,6564
10638,16842
14701,7154
2914,4058
16911,12663
16713,7783
3975,9641
9067,16609
5965,345
12264,514
12427,12520
16380,12520
14701,8468
15413,6626
7046,6812
2325,16911
15480,5626
17548,5405
10551,3117
12883,14223
4415,15329
10900,12078
16012,5626
6947,3030
13623,1741
10652,4319
12982,625
17007,3117
17315,1538
12543,8457
5684,7419
12044,7419
7014,6312
10894,9587
2205,5493
11158,5493
16016,8359
8353,17706
12812,7133
6422,514
4967,4569
5250,9045
1732,81
11739,2720
1301,12126
4626,4381
17516,16534
6931,2820
3042,11355
10321,12158
14545,12333
2843,17208
15763,9587
11248,2820
11211,4381
16927,7681
3192,3464
11941,8359
14731,1067
15334,8468
9031,5493
14964,2081
16720,5150
5679,1067
9830,1050
3654,716
6056,14173
6831,514
5115,3734
13386,3514
16028,8468
7019,5283
5222,12404
13127,476
17325,4958
9687,514
10761,16029
12392,8873
10462,2946
1713,3135
11834,3200
11523,6626
15878,8481
2811,13520
7030,2821
13176,15329
17355,4935
9978,16911
12105,7372
13918,9392
12951,9392
1173,12642
12942,2946
160,3932
11791,6812
2484,4309
11236,15952
14137,3507
8978,12078
15834,2821
16383,14173
7750,7419
7894,2637
2908,11197
12553,3117
9891,3236
7079,1538
637,4319
3491,14357
11232,9587
15063,11789
5004,10879
15629,14868
4639,1709
443,12078
6565,4569
6838,9083
4262,15648
15775,1294
15070,5405
3799,3932
2423,4958
7120,14223
2604,17208
10816,6784
9319,5637
9615,3201
11394,3190
5358,7062
12794,1538
529,4837
3652,15975
15855,11124
3755,7537
75,514
15465,2820
7666,3464
12827,3464
3930,4929
8359,4304
12782,716
16445,2081
5668,6390
9599,9641
2031,16074
7024,15623
11908,4979
10106,1081
10555,3514
12474,4328
11776,4328
8071,1672
3244,3644
11049,12520
2616,7084
17624,7695
10661,8481
17462,7084
4952,2031
10445,7084
14819,9587
11406,4958
10443,7419
831,9392
17310,11789
15375,5561
2784,2946
3193,2946
5265,11840
6958,3488
4775,8005
1301,665
7695,3176
3214,13561
888,4309
12556,12078
14505,14911
4422,12078
12495,8873
14378,17063
13808,2720
9024,17553
3547,9392
11550,11472
1585,15975
6994,11317
372,5711
275,12520
8971,3932
15064,11881
528,207
7022,12147
12601,9202
9365,11594
9410,11789
5005,7008
1365,16029
8301,5493
5270,7419
4850,7133
17761,7133
14287,2720
15116,15975
5096,6697
12507,8475
6284,14357
9286,6312
7439,3734
7356,14693
8676,514
13476,14693
1673,3464
6218,514
11543,4569
14222,8359
3168,11934
6328,869
15180,1845
619,9641
16044,13427
12276,8830
7071,3514
11567,6120
2876,3514
4706,15775
16151,3988
1447,8070
14590,3734
12770,2151
1586,5489
12343,3190
1038,6055
8983,8860
313,11064
10523,16804
4385,7084
8993,2821
582,6312
140,3734
131,13890
224,9392
14950,14911
12186,12078
8512,4921
1287,1538
4054,920
10298,4685
13852,5674
3249,1175
5590,11472
7400,3336
12430,5489
17106,3514
2797,8525
2137,3507
11199,17777
5382,17777
15597,1094
16907,11789
6657,12520
5308,16968
7404,6626
6240,7665
495,3201
16051,7419
9363,5060
1224,11789
9748,8270
3687,4893
7800,15975
8862,15975
13790,12520
12700,11355
12888,11390
5587,7419
3312,3529
831,1538
9906,11272
17229,6736
15135,4569
13257,4569
14274,3514
13590,5669
2252,3734
13809,514
17306,3238
6426,8359
1398,15766
6413,1353
16148,16698
878,1067
6923,6626
1170,9202
7565,3201
5981,5674
8298,3201
6590,2262
3822,13890
14236,17029
3360,7154
6333,5121
15234,6626
15772,15952
9038,15085
8200,9392
2862,3734
11010,5343
9941,3514
14958,4133
3453,3734
7603,3464
2688,5151
13500,7226
14544,16029
12919,12078
15877,266
8600,17494
12767,1684
13873,6626
14299,4319
4798,5441
3186,16029
13921,12520
13901,7382
11457,11789
16351,6812
15521,8860
208,6812
14267,9865
12291,7419
9463,7383
2844,9317
1125,1785
6059,3488
17065,12078
6894,4381
5362,2720
12025,3464
16976,1741
10355,3202
3090,2480
6206,7419
3199,1954
15798,7419
8725,2746
10723,2637
17617,1538
14014,64
14797,14223
12499,2262
4974,8433
15274,14552
13337,5637
8024,3238
11301,1741
556,2491
4937,5405
7099,11355
15821,4935
8638,3488
17362,9392
16794,5561
16365,3464
8785,8359
10888,3544
1373,14803
14927,2081
985,13983
12172,1538
8680,7324
5626,11325
5610,5879
8831,7942
8639,5829
10241,3545
15138,15952
1833,1067
8140,11934
5952,12520
16432,8157
3027,8481
14091,8481
4422,6390
14107,9435
10168,9641
1393,8005
10062,1619
1227,3514
666,3514
16887,514
11058,16148
6635,4935
5824,12520
1506,14207
14929,1109
16409,6812
2450,5947
2854,8270
3466,15329
1797,7084
13153,12078
12214,7783
8464,14707
16342,14173
3791,4610
14928,3096
15792,13983
12267,4899
16048,1538
17454,9587
8403,6312
15822,12078
9218,12078
7894,5656
12460,5493
11191,14173
4129,5885
9751,2720
1603,8359
12209,4319
16472,1538
3605,5307
15927,11291
5167,16179
5826,4569
465,4569
16760,6178
13175,16327
296,10475
6626,11088
5764,6735
17065,12642
10720,10356
10887,514
6226,5493
2403,5493
4057,3464
8506,8359
12045,7154
4876,12139
10162,14053
1044,6887
17168,8457
4706,4806
7658,7928
12933,17258
5048,3734
3517,8525
16282,514
15351,14552
9290,5851
10663,16677
11500,1672
15970,12520
4277,8481
10430,3514
1973,16911
10058,11350
6792,11789
1492,12520
11390,16534
12040,3932
6949,3507
17413,11834
7380,15329
7372,9695
14866,16911
13254,2081
13792,9392
7717,15306
274,3117
7467,8078
9004,1067
5706,3256
17338,5711
2091,5711
14704,8433
1493,8481
9265,8466
17511,1684
15511,17284
1808,5405
684,10879
17459,4958
1078,1462
1650,12520
11498,4897
15043,3932
9365,6626
15624,8005
10176,7235
2670,3208
13274,12078
10169,16811
1713,2637
11261,14043
6669,1025
12830,4757
11337,6312
7457,17208
13740,514
15660,2820
297,3493
5512,14911
2620,7154
5445,7154
100,716
2044,1067
14425,5016
11723,17062
4156,9641
8364,10473
4631,3464
5388,4569
6038,17494
4631,17019
7956,7154
17291,7274
212,9184
1537,3628
7429,16534
10571,7286
4216,4305
16803,3734
17739,3514
40,9587
1114,14911
5533,14144
15533,16619
12014,940
1777,9813
14904,8727
9175,639
5768,15627
4335,514
15032,9587
6071,9392
13829,11472
14118,9587
4806,941
5544,17494
1040,12078
14919,14098
40,14552
16739,8481
2414,5768
10767,11472
9494,4839
8429,625
14649,3514
485,11594
15151,17269
12170,514
7624,11789
9188,9587
13874,17494
15361,7157
5430,1462
8819,11789
3263,10879
10399,3932
17069,6626
15219,6812
10486,8481
11468,2081
2079,3201
1847,17726
707,11988
5458,9330
386,2656
9940,6736
11946,10579
956,12078
12381,5711
15322,970
2894,2637
10277,2637
5018,1538
13792,1538
14098,16452
17468,7419
1598,12135
4977,3734
17598,5879
1485,4979
14908,14243
704,5656
12733,16579
15508,5561
4842,2151
6313,16966
10250,86
4831,3201
6123,3246
5950,11704
8862,7084
17667,7084
11165,2355
922,2656
999,17537
2412,2354
3822,5493
10591,4381
10094,5561
12093,6799
2399,3464
5205,11056
15943,9641
11034,3734
1913,4267
9407,17494
2473,3464
12619,10717
14264,16029
2624,4328
12615,1845
6939,6626
14026,2873
8111,8481
12484,920
1928,2821
12247,4328
6979,11789
2351,4958
9045,14223
7439,6531
13448,8481
15076,8481
4022,6812
6470,564
1144,8727
3157,1741
17676,5405
9387,16911
5073,5626
12427,7419
16380,7419
7220,2081
1583,11988
12069,266
2786,266
1750,12078
14382,6999
15432,12078
64,3007
13002,9184
3128,3238
2200,4319
8189,5674
5391,2491
5382,5060
17654,6999
12820,2262
1993,5036
1630,5547
12466,2656
1668,9392
12004,266
10180,10579
14285,5669
7357,14397
12048,14135
14717,12404
375,3464
10641,2720
10248,14911
7175,8359
6910,9641
7668,7114
4804,15284
747,3734
12765,3514
2630,17494
9411,14911
11200,3135
4205,2810
9268,8481
11265,6626
855,8481
8717,3054
10415,3055
13083,7084
15931,16911
6905,11024
12406,3734
9996,11594
17158,16966
11851,5343
12796,12520
1279,910
5755,12078
15004,10840
13316,14173
3910,6435
14803,12920
5414,3117
9107,1538
10988,5493
3232,4569
9474,4569
11447,8481
7470,13870
14081,6474
2637,17648
1905,8759
4813,1684
11895,8481
13394,13520
11539,5405
13475,1741
6908,3117
17210,17777
1990,14357
12424,6999
11868,12520
14684,12520
16033,920
7139,13520
7805,7154
5914,1741
4520,1741
12178,2572
7229,5626
12514,8708
1858,6312
15232,5493
15955,3464
16523,4569
4847,13631
17806,266
10335,3037
13678,17494
1578,14552
5219,11934
9447,14868
14934,2637
11939,2304
5361,7355
11595,12135
1172,12221
7163,9641
364,3734
10270,8736
12858,8525
14900,3514
9298,476
13032,476
11432,4309
9826,514
3015,3406
14735,3135
7575,5190
17757,6626
6059,6626
8888,8481
10687,13520
12600,16911
11813,9049
16902,3734
13048,12078
879,1387
11820,7177
14395,14173
6058,2188
11468,625
1395,9049
8738,8525
6185,7314
15562,6651
14560,7226
4636,12520
4460,12520
4174,6812
6092,3803
12473,6812
15042,14223
1864,14173
1775,5405
11704,11467
13735,1301
14094,17096
15447,5493
15603,3464
11367,2720
4056,16113
4572,8359
15548,4319
7146,1741
17422,1538
3644,14014
275,7419
15064,5674
4071,514
17079,5493
1527,5656
16608,5561
11650,4569
17853,14911
13615,7154
8397,9030
10907,7274
5271,7419
15572,11165
917,2491
3929,2491
13524,17258
11812,3734
15617,1160
17139,514
8885,1686
14287,8014
16114,5561
14123,7133
5676,1067
3301,8481
2934,17044
6961,5649
8710,4961
16380,8468
13423,13564
17076,4754
13276,11934
1179,15004
9879,1067
7260,3030
7289,11472
11664,9641
9892,11789
6822,4168
8114,4210
17173,14911
11660,12520
2865,3336
9651,14552
9026,8481
7108,17029
17836,3208
358,8727
11771,12507
3073,15566
3719,15329
1265,16911
6014,6450
10215,1462
1538,13129
713,7905
15871,3190
12408,13837
5656,1460
12060,5493
13191,14173
3793,2720
852,2081
4551,5493
3896,4319
7850,14911
3054,4129
6077,3117
14442,1538
9927,1067
1947,14357
6657,7419
12439,2656
12413,6312
1799,4961
4051,10879
8410,1462
16393,5493
15893,10795
