MYH2,LNX1
FRAT1,CAND1
C22orf39,MYC
FOXO4,UQCRH
TACC2,KRTAP10-3
TPP1,TCTN1
EPPK1,GH1
WDR59,HSPA5
MIS12,HTT
DPYD,HSP90AA1
RIT2,FBXO6
CDC40,PAN2
AMN,RHOA
HIST1H1D,E2F3
HTRA2,DHX15
PITX2,TK1
SOX10,PYHIN1
TRIM45,PSMD2
SLC2A1,NFKBIB
LCE3D,AIM2
SASH1,CFTR
RPS13,KRTAP10-5
CDPF1,JUN
RSPO4,PPARGC1A
CNTN3,BAG3
RAB18,MEOX2
ELAVL3,TCTN1
CCNT2,ADRBK1
VPS37D,TGFB1
POLR2D,PRPF8
GALC,CACYBP
NCS1,CDK4
CLEC16A,FYN
STXBP3,USP11
VASH2,ILK
MIRLET7B,HSP90AA1
CXCL2,MYC
CTAG1B,NRF1
CTTN,NUDT18
IFIT1,NEDD4L
MGAT1,KRTAP10-7
PHC2,CEP19
C3orf52,UBQLN1
SIRT7,HSPA6
IFNAR2,KPNB1
CSNK1D,XAB2
BAK1,LIG4
DFNA5,MAX
TMEM86A,NRF1
TMEM147,PSMD2
CLEC4A,FYN
FHL1,MNDA
ZNF84,SOX2
UCP2,GOLGA2
MBTPS1,RBM18
ANKMY2,KRT40
CNTLN,ACTA1
SAYSD1,CASP9
ABCB10,GH1
MMP20,A2M
TINF2,ITGB3
CGB5,CHST9
TLE2,KRTAP10-7
PAK1IP1,EXOSC4
MYH7B,HSPA5
GNA12,AIRE
BCL9,HSPA5
FAM107A,AR
FAM13C,TRAF1
XPNPEP1,KRTAP10-3
TSEN15,PYHIN1
TRAIP,PYHIN1
LAPTM5,DAB2IP
RPL30,CHM
KRTAP10-11,UBE2I
AGTR1,CSNK1E
RIBC1,CALM1
TRIM23,CDK8
CHMP3,VKORC1
IGSF10,HSP90AB1
GPD1L,MEOX2
CYP3A4,TARDBP
GNAT2,CLK2
BEND2,FN1
HPS6,HSP90AB1
FAM175A,MNDA
GOT2,PALB2
ROM1,PTPN23
CYP20A1,CAND1
ATP5A1,TCTE1
ADGRB1,HSPA4
SPIC,NEDD4
THEM5,JUN
LRWD1,VKORC1
CT45A5,MYC
ANAPC5,USHBP1
CRNKL1,MEOX2
SLC38A9,TCTN1
STIM2,VKORC1
TRIM13,PRPF8
CLK4,GOLGA2
BANK1,MAPK14
ZKSCAN5,CDK1
RPS14,KRTAP10-1
GLTPD2,RPL3
CCNT2,TMEM17
ATXN7L2,PLSCR1
IKZF4,EIF4G1
STX4,REL
IRAK4,HDAC1
UNC5C,ILF3
TMEM246,LNX1
FBLN1,EIF1B
BCORL1,SIRT7
ZBTB21,SIRT7
ILDR2,PDZK1
SLC39A14,FYN
C1orf52,TMEM17
TGFBR2,GMCL1
MGST2,TP53RK
RPH3AL,SUMO2
ATMIN,SUMO2
SEPT4,APOA1
G6PD,MTA1
RNF44,SIRT7
COPG2,KRTAP10-3
BAMBI,PSMD2
LINC00908,CALCOCO2
RIC3,HSP90AB1
MGAT1,HTT
MRPS35,RAF1
GUCY1A2,LIG4
CD7,HSP90AB1
HSPA5,KRTAP10-5
KPNA5,CDKN2A
PYROXD2,RELA
SRGN,CUL1
SLC22A7,ENSA
CHRM4,LYN
CXCL14,KRT40
CYP7B1,TMEM17
BIK,EEF1A1
LOXL3,USP7
USP33,PDZK1
OTUD4P1,PHKG2
KIF6,HDAC8
MTFMT,CAND1
SAMD4A,SMAD3
MORN2,TRA2A
L1CAM,FOXL1
LOC142937,HNRNPK
TMEM184C,TCTN1
PRKACA,ZEB1
TMEM98,TARDBP
SHH,CDK4
NCR3,AKT1
CLPB,SUZ12
TCAP,CSNK2B
MSH3,HTT
PCYOX1L,CDK2
HNF1B,HSP90AA1
AMIGO3,HECW1
KRTAP9-4,MYC
C6orf203,CTTN
LY6G5B,LIG4
SAP18,TCTE1
GDPD2,CAND1
EIF3A,USHBP1
C14orf142,CSNK1A1
LCE3A,SHC1
CBWD1,COX17
SMARCAD1,CCDC85B
COX6B1,FYN
CDK5R2,PRKDC
GJB5,CUL3
RBM25,GH1
SIGLEC5,KLRD1
USP21,LIG4
NODAL,TDGF1
KCND3,RPS11
P3H4,LNX1
CCDC102A,MAPRE1
AMER2,NEDD8
FSD1,CLK2
UBTD2,PML
FITM2,HDAC8
PRMT8,KCNA5
RALGDS,BAG3
DNAJC13,KRTAP10-8
PIK3C2B,PTBP3
EDA,CLEC7A
PSMF1,RAF1
COL5A1,PML
TRIM26,MAL
ADAP1,RPL10L
NTRK3,MAGOH
GIN1,FASTKD3
NIT1,FBXO6
HOGA1,NFKB1
AHSA2,RPL11
ATXN7L2,KRTAP10-5
LAMB4,EEF1A1
GABRD,METTL18
TCN1,LRRK2
ZNF417,NEDD8
CYP27A1,HNRNPF
MYO9B,KRT40
HDHD3,TMEM17
CDYL,CFTR
TXNL4A,PML
F13B,EZR
ANGPTL4,MAP3K3
GOLGA8EP,NFKB1
ZNF497,APP
MAPK8,NFAT5
ESR2,APBA1
MARCH4,UBE2D4
TBC1D1,APOA1
KCTD3,USHBP1
IL3RA,SRPK2
PACSIN3,UBE2D1
MFHAS1,AR
LYPD3,BMPR1B
MRPL48,ACTA1
ABI2,PRMT6
LNX2,PAXIP1
BPIFB3,ELAVL1
PTPRU,KRTAP10-3
CBLB,PYHIN1
ZHX2,MAP1LC3B
THAP4,DHX9
RRM2B,USP9X
LYPD3,CDK2
NT5C2,UNC119
ABCB5,YWHAZ
C19orf25,MEOX2
FCHSD2,PPP1CA
SLC20A1,XRCC6
PRPF6,CEP19
PLA2G4F,VKORC1
METTL21A,FYN
METRNL,FN1
KLF9,TCTN3
GAMT,HDAC8
C6orf15,JUN
MUS81,TCEB2
RNF144A,UBE2D1
MED10,CEP19
CRYBB2,HNRNPA1
FAM195A,RPS8
MTA2,LCA5
PEBP4,JUN
CLDN10,RAMP1
C17orf75,HSPB1
ZNF534,LIG4
NCBP2,LIG4
PRKCQ,NUDC
TRPC1,FBXO6
ETV1,KRTAP10-8
PNN,PLG
HPS6,CDK4
ZNF33A,HDAC5
PLEKHO1,ATP6V1B1
DEFA3,FAM118B
THAP11,FOXB1
SLC37A1,SERPINA3
ATP1B2,HSP90AB1
MRPL4,CEP19
TBC1D24,MAPK11
PDXK,LNX1
BOLA2,LNX1
NLRP5,KRTAP10-8
SEMA3E,CDC5L
CTC1,PAXIP1
TBK1,LRRFIP2
ASB10,KRT40
MTHFD1L,NOTCH2NL
SEC61A2,PML
IKZF1,PTP4A3
ZNF211,CCDC136
DCAF6,MTUS2
CPEB1,JUN
MPG,HDAC8
TTF1,HSPA5
CLIP4,USP11
RAPGEF3,HSP90AA1
SOX7,HTT
CPNE2,USHBP1
LYPLA2,PML
NUCB2,PML
ACBD4,TP53
DCBLD1,CDK4
ACSL5,KRTAP10-3
CYTH4,HSP90AA1
KCNG2,HSP90AA1
BOD1,CFTR
ADAMTS12,MDFI
SHCBP1,PHKG2
INHBE,SOX2
POLD3,UNC119
BNC2,WWOX
DLGAP2,GABARAPL1
SRD5A3,PCGF3
DAG1,PRPF8
RSF1,PHKG2
ARHGDIB,PHKG2
ACOX1,AP2M1
LCE3C,PSMA3
FAHD2A,SOX2
TMEM27,CASK
ADAM28,APP
PNMA1,PCBP2
RIC3,CDK4
INPP5F,GAPDH
HIST1H2AC,RPL10L
HPR,TUBB
FAM173A,CRELD2
CD83,KRTAP10-3
UQCR10,CDK4
MUC1,KRTAP10-7
CFHR4,MYC
CCNJL,MYC
VTCN1,PTK2B
ACTA2,HP
MIRLET7B,YWHAZ
STX12,LIG4
ZADH2,LIG4
ANKRA2,EP300
OBFC1,UNC119
MCM8,YWHAG
ESRP1,XRCC6
GATB,HIST1H3A
REEP2,CREB3
UCN3,LEP
UNC79,PSMD2
KCNC1,RYK
EEFSEC,TMEM17
MRI1,TMEM17
CGA,CSNK2A1
PCDHGA11,NFKB1
ACVR1B,MNDA
PCBP3,TCEB2
CSNK1G2-AS1,NOTCH2NL
GRIN2C,MAGI1
NANOS1,YWHAB
GAPDH,HR
BRF2,PCBP1
DDX54,CEP19
CERS2,HIST1H3A
LRRC42,HIST1H3A
TMEM253,ITGA4
ANKRD28,MTUS2
BTG2,CLK2
PAK4,KRTAP10-3
ZNF717,CHM
KRT71,UBL4A
HIATL1,PSMD2
PTGDR2,AKT1
REN,HNRNPK
PHF20L1,DISC1
ZMYM6,STK17A
TMEM237,GRK5
PTBP1,USHBP1
THOC5,PRKAB1
DAXX,ASB3
NRG4,LYN
NSDHL,PYHIN1
PIH1D1,PPP2CB
KDM6A,DHX15
CAB39,TARDBP
RPLP0P6,CCDC85B
SLC25A23,KRTAP10-3
DMRTA1,HNRNPK
NAA30,HSP90AB1
RSPH1,LDOC1
GRHL2,NRF1
CNNM4,PHKG2
ATP4B,MEOX2
SMIM10,LNX1
TTC39C,CAND1
TFE3,IRAK1
FLYWCH1,KRT40
EFNA4,NPM1
SOST,GOPC
PIGR,EIF6
MEPCE,APOA1
TNFRSF19,MYC
PDE4C,NUDT18
A2ML1,PYHIN1
TMEM255A,TP53
CASC5,PYHIN1
THPO,PIAS1
ZNF419,EEF1A1
SIX5,RPA1
SGK2,USP11
DRD5,TUBB
SERPINH1,ATXN3
AP1AR,PSMD2
ASUN,MEOX2
CCL3,CSNK2A1
DCTD,LIG4
IKBIP,MEOX2
RSL24D1,MEOX2
MCCC2,PYHIN1
SIPA1L1,XRCC6
SLC9A1,KRT40
GLUL,KRT40
DKC1,NOTCH2NL
SGCA,CUL4B
MORN3,YWHAZ
GPAT3,SOX2
USP47,MEOX2
GRP,FEZ1
RGMA,SRC
PSMC1,CEP89
RAD51D,KRTAP10-7
NDN,PCBP2
NSMCE1,PAXIP1
KCNG1,PAXIP1
SF3A1,SLAIN2
PLD4,KRTAP10-3
BDKRB1,RLN3
LONP1,KRTAP10-7
P2RY8,HSPA5
APBA1,HSP90AB1
TPST2,ACKR2
ANKRD20A1,CREBBP
KCNJ1,PML
RPS15A,FOXB1
LYRM2,HIST1H3A
SMAD4,FBXO4
TBC1D3C,TMEM17
SETDB2,CUL5
SFPQ,DYRK4
MUC12,CSNK1E
DDX3X,FRK
CPNE9,HSP90AB1
BIK,PHKG2
PLEKHM1,HSPA5
USP39,FOXE1
KIAA0513,ITGA4
TUBGCP5,COL7A1
C7,FANCB
CD40,SNRNP70
ARHGAP5,CLK2
CIRH1A,TCTN1
DAZAP2,USP11
ATG12,PAICS
ATF7IP2,CREB1
GRK7,MAPK3
USP4,RPS6KA5
DAOA,PRKAA1
LOC541472,MEOX2
ATP6V1G2,PYHIN1
BTN3A3,MEOX2
ADAR,TCTN1
PKN3,NCOA3
SF3B6,RAD52
ZNF675,TADA2A
AGT,ILF2
MEIG1,APP
LAGE3,FAM9B
TIA1,VKORC1
IL5,IL2RB
PDGFRA,VKORC1
AMY2A,AKT1
CRYGD,RBPMS
TPT1,USHBP1
KLHL24,PHKG2
GRTP1,MEOX2
TRAF3IP1,RPL27
EBNA1BP2,SIRT4
ALDH3B2,EEF1A1
RPL26L1,LIG4
C14orf142,RIOK2
EPOR,PCBP1
ARHGEF26,STK3
IL18RAP,EIF1B
UTP3,CDK4
HELQ,CDK1
TCERG1L,FYN
TIMM44,TMEM17
NUDT5,SOX2
PECR,STUB1
HCRTR1,SUMO2
DDX50,MEOX2
RAB41,KRT40
NUDT13,SIRT7
PPIF,PRDX1
EBPL,LMAN1
DHRS7,FYN
ERCC4,RPL10L
ZNF17,NDE1
EDDM3B,BTRC
RPP38,TADA2A
CUL1,EFEMP2
ATP1B1,KRTAP10-3
DNER,RPS27A
ITFG1,KRTAP10-3
NIPSNAP1,LIG4
CHMP5,ILF2
CHD5,KRTAP10-5
IQGAP2,PAXIP1
PDE12,LNX1
CDH13,ITGA4
GP1BA,RIOK2
SEC61A2,CDKN2A
CP,KRT40
PIGN,FYN
SNCB,TMEM17
MAGEA2B,DDX3X
GSKIP,SUMO2
FOSL1,APOA1
CCDC47,APOA1
C1GALT1C1,TEX11
LYPLA2,CDKN2A
SUPT6H,SREK1
PLP2,PDZK1
ABLIM3,GSK3B
GAR1,ACTA1
GSTCD,PAXIP1
IRAK3,RARA
ANXA7,NOV
FIGNL2,AKT1
PAPOLB,TCTN3
IDI1,TCTN3
DKC1,FAM9B
RNASE6,NRF1
LAMA3,NFKB1
RAD51D,HTT
KIAA0040,RBPMS
EEF2,WDYHV1
SAPCD1,WDYHV1
JAM3,MEOX2
NDUFV1,MEOX2
CST5,NFKBIB
AGO4,DCD
BEX2,TARDBP
GUF1,TADA2A
OGT,FAM9B
SGCD,DMD
HIPK2,RBPMS
BAHCC1,TERF2
SLC40A1,HSP90AB1
NR0B1,MNDA
GSK3B,KRTAP10-5
HRH2,VIM
SIPA1L2,MEOX2
CDKN1A,PPP1R15A
NPM3,MEOX2
USP6,PCBP2
IFT43,PAXIP1
CCDC90B,RCC1
PRKAA1,TMPO
HEXB,VKORC1
SELPLG,CDK1
VPS41,AP2M1
TGS1,GH1
GALNT4,BAG3
STON1,KRTAP10-8
PDCL2,MAPK1
CLPP,NFKBIB
ZNF585B,TP53
DTX4,XRCC6
SCAMP2,SIRT7
FAM135A,XRCC6
LYZL1,SGK1
RGR,RPA1
MALT1,VKORC1
MX1,MAL
RCAN3,FBXO6
TRPV6,ILF2
TLE3,SF3B3
KRT72,LNX1
DUPD1,ITGA4
PINX1,CALM2
LRBA,HIST1H3A
TMEM160,PAXIP1
BCL9,KRT40
ATP2B1,KRT40
SMARCE1,MPP3
EIF2AK3,PSMD2
SRC,LIMS2
NUDT22,TMEM17
PLCG1,YBX3
STIP1,MAST3
SDHB,RPS6KA5
MIEF1,KRTAP10-7
ADAMTS7,PLG
RAX2,RAD23A
ZMYND11,MLH1
CD72,MAP1LC3B
ARHGEF1,PACSIN1
ZDHHC17,FOXS1
FLT1,CCDC67
TAF9,FOXL1
DNAJB9,PSMD2
ANKRD46,HSP90AA1
APOL6,HSP90AB1
TRPV5,YWHAB
ZNF219,NFKB1
BLOC1S5,HECW2
SMCR8,CEP128
CIART,MDFI
ZPR1,UBE2U
GNA13,DHX15
RAD23A,CCDC57
FLOT2,CREB3
C9orf40,KRTAP10-3
RNF216,KRTAP10-3
UTRN,PYHIN1
PPP1CA,MPP3
ASB17,PPP1CA
ALDOC,VKORC1
GP1BA,CDK5
INPP5D,PHKG2
PDDC1,PHKG2
ST8SIA4,FN1
CDAN1,SMURF2
SRSF7,USHBP1
RBP3,HIST1H1C
STT3B,UBE2L3
CRELD2,SOX2
TDRD6,COPS5
IL17RD,APP
LMO1,RUVBL2
ASF1A,MAPRE1
MLLT1,ICT1
RAB13,TCTN3
PARP3,TCTN3
ZFPL1,PAXIP1
CPNE2,HDAC8
SPRR2C,UBE2D1
BANK1,CTTN
PHIP,RBPMS
BCL11A,LIG4
METAP1,MEOX2
CAPN3,EP300
LINC00671,PRPF31
DYNLT3,XRCC6
GSTM3,TCTN1
COX15,TARDBP
COPRS,RUVBL2
STON2,CDK4
DACH2,NRF1
TXNL4A,FYN
NBPF14,TMEM216
EXT1,RAB2A
MBD3,LIG4
LLGL1,MAPK11
BST2,ILF2
NR1I3,RPL11
HEATR4,ITGA4
TBC1D13,FYN
CCDC18,PAXIP1
LRG1,NEDD8
COL1A2,CLK2
ESYT3,PRKDC
FBXO22,TMEM17
AMH,MAP3K1
TAOK3,DISC1
BATF2,HDAC6
KCNIP3,PAXIP1
RFX5,KRTAP10-3
BTF3,KRTAP10-3
C19orf43,ACTA1
MGMT,FATE1
HIRA,PRKY
MLX,USHBP1
GPX3,HSPA8
ISG20,HTT
AKR7A2,KRTAP10-3
SLC35G2,WFS1
NUTM2F,PRKACA
GRHL2,IKBKG
UBASH3A,FASTKD3
MANBAL,NRF1
PAEP,CALM1
MORN2,JUN
ATP1A2,REL
RPL10L,APPL1
CCDC30,SUMO2
IGFBP3,CASP8
LUZP1,RPL7A
POLA2,ACTA1
PPP4C,FATE1
AKAP1,PCBP2
TMEM35,FN1
DCTN6,USP11
PANX2,SUMO2
THOC6,FOXL1
C19orf53,HSP90AA1
DZIP1,TUBB
ABI3,STK4
EEF1G,NECAB2
AP3D1,UBE2V1
ATF6,UBE2V1
TOP1MT,RIF1
PRDX6,RBPMS
SOCS6,LIG4
ZBTB34,VCP
MIRLET7I,SMAD3
MRPL51,MEOX2
DUOXA1,CSF1
EN1,NRF1
PATL1,HTT
SEC61A2,FYN
GTF2H3,TMEM17
LIMCH1,TMEM17
FAM177A1,TCEB2
NACA,TMEM216
RNF115,MEOX2
RNF2,LANCL1
PFDN4,KRT40
FAM171A2,KRT40
NOL7,TP73
MYO5C,MTUS2
METTL14,KRTAP10-3
CCDC185,HNRNPK
RIPK2,KRTAP10-7
SNRPA,KRTAP4-12
PSMA6,GMCL1
CDK18,DAZAP1
SSTR1,AKT1
ONECUT1,ATM
WEE1,DOK1
GRK1,BAG3
ATF4,TEX11
HAND2,TMEM216
SOX30,GRB2
PARVA,ENO1
COPS7B,KRT40
PARP10,LIG4
CAT,TCEB2
RABGGTB,KRT40
C16orf74,FN1
TFF3,NPM1
AFF2,SUMO2
KRT31,TXN2
BRI3,JUN
NBEAL2,REL
CRYZ,PBX2
HYI,HSPA5
KLC1,KRTAP10-5
OR2W1,MYC
CYP27A1,XRCC5
FASLG,TCTN1
CRABP1,CDK4
IFIH1,USP11
WLS,HTT
CXCL14,HSP90AB1
TNFRSF11A,STK4
GLRX3,TCTE1
C11orf58,TP53
UBE3A,TFE3
RSPH3,LIG4
COL8A1,ZBTB1
MTRR,FYN
SLC9A8,SUMO3
UBE3B,SOX2
TUBB2A,MEOX2
MARCH5,SOX2
RGS8,SUMO2
UPF3A,MSH2
CARTPT,HNRNPM
CD300LF,EIF1B
SFT2D2,SIRT7
CNTNAP4,DLG3
PGRMC1,NOTCH2NL
EIF4A1,NOTCH2NL
EFR3B,KRTAP10-3
ACER3,NRAS
RPS6KB1,NUDT18
IFNL1,CRHR2
LSP1P3,KRT15
SGIP1,CSNK2A1
GAGE1,BAG3
CCDC64,LIG4
RGS18,VCP
CEP63,RPS4X
INO80D,BTRC
PAIP2,KRTAP10-3
ARHGEF3,KRT40
IL20RA,UBE2I
HILPDA,PSMD2
KCNJ11,TMEM17
AZIN1,MNDA
BRD9,NFKB1
CHP2,ADRB2
KDM5B,A2M
SNRPB,LIG4
CHRDL1,RRAS
CDH6,MAPK1
TTF1,KRT40
DCAF6,TMEM17
APOM,RYK
IGLC7,EID3
FBXL8,WWOX
PRAMEF14,HDAC1
APOH,CUL5
ARHGEF11,UBL4A
SIGLEC12,AKT1
PPP1R12A,BLK
GFM1,TSC22D1
GOLPH3,ENO1
ARHGEF5,KRTAP10-3
MICALCL,IQCB1
TUBE1,PYHIN1
CCL18,AKT1
SLC25A5,CASP4
C11orf68,TARDBP
IFIT1B,NFKB1
CHRNA5,CDK4
CLSPN,DGCR8
GSTK1,ASAP3
MRPL19,TADA2A
RPA4,CALM1
MAP3K8,HDAC11
ERP27,CACNA1A
TTC30A,GOLT1B
POLR2I,MEOX2
COLQ,MEOX2
MPZL1,XRCC6
C1orf21,MRPS6
KANK4,EEF1A1
COPS5,SLMAP
GNS,CDKN2A
ZNF75A,SMURF2
GOLIM4,YWHAG
EIF6,SERPINA4
AQP4,CUL4B
MECOM,COPS6
IGHA2,YWHAG
SPIRE1,SRC
NAGA,HDAC8
SLFN5,CDK4
KMT2E,CDK4
ZNF514,SUZ12
ZNF507,MAPK14
MTERF3,TP53RK
SSX5,MYC
MYLIP,KRTAP10-7
DLEU1,SRC
ANKMY2,ILF2
PUS3,TMEM17
ACD,TP73
RGN,CSNK2A1
PALB2,RPL3
IFITM1,GH1
KCNQ2,FYN
THNSL2,NMI
ZKSCAN7,BAG3
DRD4,MEOX2
ENTHD2,MAPK1
ALDH1A1,LNX1
MTX3,LNX1
COMMD2,SRC
ST6GALNAC2,UBE2I
ZBTB2,PDZK1
KIAA0226L,GABARAPL1
GLDC,TMEM17
SOX14,ATM
FBF1,ZBTB1
DEPDC7,PML
PI3,LRP1
ATP6AP2,NOTCH2NL
HNF1B,NEDD8
TRIM62,PDZK1
PROM1,CTNNA1
FIGNL1,PTN
ATP6V0E2,CDK2
SMS,MAX
H2AFJ,PAXIP1
SERPINB5,KRTAP10-3
ZNF653,NR5A2
VAV1,DGCR8
NEIL1,DHX9
PGRMC1,FAM9B
TCL6,NRF1
C11orf45,CALM1
OSM,KRT1
SMURF1,TEX11
RAB3GAP2,RBPMS
ADAT3,CAND1
THTPA,HSP90AB1
KRTAP2-3,RPL8
ZNF592,CDK9
IMMP2L,MYC
BBX,MNDA
PSMC4,LYN
UBE2S,KRTAP10-5
NDUFS3,NFKBIB
HCLS1,MEOX2
ZNF821,MEOX2
MUC6,POMP
ZFPM2,XRCC5
IFRD2,TP73
TLDC1,DGKQ
TTC37,HDAC8
ALOX5AP,NRF1
RAD54B,ALB
MYBL2,UBE2W
SLC41A1,XRCC6
GLE1,TCTN1
KIR2DS2,JUN
DNAJB9,VKORC1
ZNF404,NRF1
ZFP57,HSPB1
FAT3,ILK
SBK1,HSP90AA1
DBF4,TP53RK
PSMD2,CTU2
AP1M2,MEOX2
NANOG,XRCC6
PTRH2,LIG4
CDC42SE2,ILF2
SLC25A32,CDK4
RPP25,GOLGA2
EFTUD1,MNDA
DISC1,NMI
SPAG16,TRAF6
SEC24A,TP73
NEK2,A2M
ZWILCH,KRTAP10-8
RNF220,KRTAP10-8
TMCO1,KRT40
IGFBP7,SIRT7
C9orf116,STK16
ASNS,TMEM17
CDH23,HCK
MUT,MAP1LC3B
PCDHA7,SUMO2
EPS15L1,KRTAP10-8
TARBP1,HSP90AB1
ACAP2,FBXO6
BCAS3,KRTAP10-8
PRAMEF16,HSPA5
ASIC4,TRAF1
C1S,HDAC5
KCNA6,RUVBL2
HECTD1,FATE1
ZNF536,HDAC8
GEMIN4,PSTPIP1
GKN2,HSP90AA1
GIPC1,PSMD2
PLN,PRKDC
MYLIP,HTT
CXorf56,USP9X
SSX1,SUMO2
TMEM74,BCL2L1
HEY2,EEF1A1
PSG5,RNF2
SLC22A6,LRRK2
EAPP,LNX1
IL5RA,CUL1
ATP2A1,HIST1H3A
SPARC,PITX3
FAM122C,CFTR
NF2,PSMB1
DCLRE1A,APP
BTN3A1,AP2M1
SLC35A4,FN1
UCK1,TCTN3
ITGB1BP1,RPS6KA5
PTPN11,FOXQ1
PCDHA4,XRCC5
HIST1H2BH,LIG4
ALCAM,FATE1
TG,RPS4X
TSFM,GMCL1
ASGR1,RPS8
ATP6AP2,FAM9B
GABPB2,NRF1
MSLN,MYC
ADAM17,MNDA
PDE7A,ELAVL1
ATP8B4,CSNK2A1
COA1,SOX2
TBC1D10C,MAPK1
ANKRD13A,MEOX2
KDM6B,KHSRP
ALDH1B1,PYHIN1
ARHGEF15,PRKCD
PHF7,TADA2A
ATP6V1A,TADA2A
CTRB1,SHC1
VDAC1,CCDC85B
DOK5,RUVBL2
HOOK3,MNDA
HOXB4,SMURF2
NPRL2,TCEB2
SLC29A1,SOX2
IGFL1,PKD1
C5orf45,CUL3
FOXB1,RPL31
PLCD1,LIG4
ORC3,EIF3A
LRRK1,GMCL1
S1PR4,ADRBK1
ASIP,APP
SLC25A10,HDAC8
RABGAP1L,ATXN3
GRIN3A,HSPA5
TCEB1,KRTAP10-8
RAD51D,PNMA1
KRT20,LIG4
MYO9B,ILF2
CDYL,MED19
KLK5,KRTAP10-3
IGF1R,USHBP1
REC8,VIM
RNU6-1,RBM39
DCBLD2,HTT
KATNAL1,PHKG2
KDM3A,UBE2L3
ZNF155,KRT40
PLGRKT,TMEM17
TMEM30B,TMEM17
LETM1,PHKG2
SPATS2L,REL
CST6,MAP1LC3B
TMOD2,DISC1
PARD6A,APOA1
SASH3,CAND1
APRT,USHBP1
ING2,USHBP1
PLSCR1,FATE1
VPREB3,EEF1A1
PKNOX1,MAP1LC3B
OSBPL3,KRTAP10-3
PLAC8,KRTAP10-3
ATMIN,SMAD3
PPIL4,TADA2A
HAGH,CFTR
POLR2I,NCOR1
HPRT1,VKORC1
SSH3,PHKG2
RLBP1,CALM1
DNAJC19,MEOX2
C11orf52,SRC
PPP1R1B,SHC1
KCND1,PRKCA
MID1,KRTAP10-9
YWHAG,PRKG2
FAM199X,CFTR
NME7,KRTAP10-9
MMP13,FYN
NUPL2,AP2M1
POLH,TCEB2
C17orf96,JUN
HTN1,CDK7
HSPA12B,YWHAB
RPS6KA5,RARS
COL9A1,VHL
KIF20A,LIG4
HELQ,MAPK14
PLCG1,CCDC33
TMEM44,CSNK1A1
SELV,KRTAP10-3
THTPA,CDK4
TRAIP,CHM
SPON1,VCP
ACADSB,TMEM216
LIN7B,MAPK1
ST13,TCTN1
CD58,SRC
PDSS1,REL
DPH3,RPS24
AK4,TMEM17
PPP1R3D,TMEM17
GNA15,MNDA
MAPKBP1,CCDC136
RRP15,CLK2
HMP19,RNF185
POLM,ILK
HRH4,YWHAB
CCT2,FOXE1
THAP9,FOXL2
MSI1,CLK2
NKX6-1,FOXA3
NOX4,HNRNPK
CDKN2B,BAG3
TACR2,GRK5
EIF3J,RBPJ
SLC30A6,HSP90AA1
ZFR,PYHIN1
DPY19L1,PYHIN1
ERF,FRA10AC1
XPO6,E2F3
TXNRD2,EEF1A1
ZSWIM1,CDK4
LRP6,KRTAP10-3
CCP110,RIN1
WDR59,HSP90AB1
CBX6,CFTR
TRIM49,VIM
ZFAND2A,PHKG2
TFG,TADA3
BMPR1B,LIG4
PLOD3,NFKBIB
ALS2CR12,MAPK14
METTL25,JUN
FAM65B,EIF6
MRPS23,SCLT1
TKTL2,MYC
XRCC2,TEX11
DYNLRB2,NUDT18
HLA-DRB1,TCTN1
SEC23B,E2F3
ZNF25,SIRT7
ACAP3,TP53RK
RNF151,PSMD2
SNTB2,LIG4
CBX8,KRTAP10-8
TGDS,HIST1H3A
ATP12A,KRT40
HSPA1L,TSGA10
NCOA6,ATP6V1B1
C12orf29,TMEM17
TM4SF19,PRKDC
POTEM,GH1
NSFL1C,ITGB3
PPP1R18,SOX2
HNRNPLL,TEX11
TNIP1,CASP4
UQCRH,ERLIN2
GPC6,SIRT7
CPT1A,COL7A1
COX6B2,MAP3K3
RAD51AP2,XRCC5
IRF2,MTUS2
SUPT5H,EVC2
ZNF316,YY1
PTPN21,UBE2I
ASCL1,HNRNPK
RAMP2,HSP90AA1
RNF182,HSPA5
FAM46C,HSPA5
PDIK1L,MEOX2
LARP1B,PYHIN1
TGFB1,MAPKAPK2
CSAG1,CUL5
ZNF430,TADA2A
USP42,VKORC1
CENPQ,PSMD2
TNFRSF18,ICT1
TET1,MAPK14
NR2E3,OTUB1
PSMD7,PTK2
ALOX12B,RPL3
NRTN,SRPK2
CDK20,COL7A1
EGFR,SUPT7L
REG1A,VCAM1
NCAM2,PYHIN1
UBXN10,GABARAP
CYBRD1,GAPDH
ZSCAN9,NRF1
PRKCSH,RIN1
FBXO24,HNRNPK
CREB3L3,MAPK3
CSMD2,TP53RK
SLX4IP,SOX2
POTEH,MEOX2
CLCA2,TP53
PPIP5K2,KRTAP10-7
TSPAN15,APP
MET,FATE1
PIGT,CDK4
SERPINI1,PRKAR1A
RAD52,EIF3L
CDKN2AIP,NFATC1
CCL15,SFTPC
SLC46A1,MEOX2
ZNF227,RPL3
CHRNB2,KIFAP3
SFXN1,LIG4
AIDA,HDAC5
GNA13,ILF2
RGS14,GOLGA2
BARX2,LNX1
MED7,F2
RPRM,RIOK2
KLK6,MAPK14
VOPP1,KRT40
ZXDC,ILK
RBMY1A1,RPS3A
PIP5K1B,KRTAP10-8
WBP11,KRTAP10-7
MAPK12,KRTAP10-7
MFHAS1,SIRT7
CTR9,WDYHV1
